Raw_acc_X:,-0.03,Raw_acc_Y:,-1.07,Raw_acc_Y:,-8.45,Raw_gyro_X:,-3.72,Raw_gyro_Y:,-2.01,Raw_gyro_Y:,-1.16,Raw_acc_X_f:,0.02,Raw_acc_Y_f:,0.92,Raw_acc_Y_f:,-10.69,Raw_gyro_X_f:,16.77,Raw_gyro_Y_f:,-5.71,Raw_gyro_Y_f:,-2.95,final:,8.52,Pitch:,0.24,roll:,15
Raw_acc_X:,0.03,Raw_acc_Y:,4.81,Raw_acc_Y:,-12.29,Raw_gyro_X:,215.67,Raw_gyro_Y:,-13.9,Raw_gyro_Y:,-8.29,Raw_acc_X_f:,0.02,Raw_acc_Y_f:,1.36,Raw_acc_Y_f:,-10.87,Raw_gyro_X_f:,209.79,Raw_gyro_Y_f:,-15.64,Raw_gyro_Y_f:,-8.96,final:,13.2,Pitch:,0.18,roll:,18.67
Raw_acc_X:,-0.25,Raw_acc_Y:,2.99,Raw_acc_Y:,-13.37,Raw_gyro_X:,-233.84,Raw_gyro_Y:,11.59,Raw_gyro_Y:,11.95,Raw_acc_X_f:,-0.01,Raw_acc_Y_f:,1.54,Raw_acc_Y_f:,-11.15,Raw_gyro_X_f:,-212.95,Raw_gyro_Y_f:,8.75,Raw_gyro_Y_f:,10.03,final:,13.7,Pitch:,0.06,roll:,21.7
Raw_acc_X:,-0.23,Raw_acc_Y:,0.94,Raw_acc_Y:,-9.94,Raw_gyro_X:,85.79,Raw_gyro_Y:,-0.37,Raw_gyro_Y:,-2.87,Raw_acc_X_f:,-0.03,Raw_acc_Y_f:,1.47,Raw_acc_Y_f:,-11.01,Raw_gyro_X_f:,94.77,Raw_gyro_Y_f:,-2.84,Raw_gyro_Y_f:,-4.26,final:,9.99,Pitch:,-0.06,roll:,22.8
Raw_acc_X:,0.22,Raw_acc_Y:,3.95,Raw_acc_Y:,-9.45,Raw_gyro_X:,68.17,Raw_gyro_Y:,-4.39,Raw_gyro_Y:,-3.29,Raw_acc_X_f:,-0.01,Raw_acc_Y_f:,1.75,Raw_acc_Y_f:,-10.84,Raw_gyro_X_f:,68.53,Raw_gyro_Y_f:,-6.1,Raw_gyro_Y_f:,-4.16,final:,10.25,Pitch:,-0.05,roll:,25.39
Raw_acc_X:,-0.17,Raw_acc_Y:,1.82,Raw_acc_Y:,-11.79,Raw_gyro_X:,-149.82,Raw_gyro_Y:,8.11,Raw_gyro_Y:,5.73,Raw_acc_X_f:,-0.02,Raw_acc_Y_f:,1.76,Raw_acc_Y_f:,-10.95,Raw_gyro_X_f:,-132.77,Raw_gyro_Y_f:,5.68,Raw_gyro_Y_f:,4.32,final:,11.93,Pitch:,-0.09,roll:,26.68
Raw_acc_X:,-0.18,Raw_acc_Y:,2.32,Raw_acc_Y:,-10.72,Raw_gyro_X:,109.94,Raw_gyro_Y:,-2.74,Raw_gyro_Y:,-4.7,Raw_acc_X_f:,-0.04,Raw_acc_Y_f:,1.82,Raw_acc_Y_f:,-10.92,Raw_gyro_X_f:,112.81,Raw_gyro_Y_f:,-4.59,Raw_gyro_Y_f:,-5.42,final:,10.97,Pitch:,-0.15,roll:,27.76
Raw_acc_X:,-0.13,Raw_acc_Y:,3.11,Raw_acc_Y:,-9.59,Raw_gyro_X:,-34.57,Raw_gyro_Y:,-0.12,Raw_gyro_Y:,2.38,Raw_acc_X_f:,-0.05,Raw_acc_Y_f:,1.96,Raw_acc_Y_f:,-10.77,Raw_gyro_X_f:,-28.16,Raw_gyro_Y_f:,-1.75,Raw_gyro_Y_f:,1.46,final:,10.09,Pitch:,-0.21,roll:,29.33
Raw_acc_X:,-0.06,Raw_acc_Y:,1.3,Raw_acc_Y:,-10.39,Raw_gyro_X:,-47.74,Raw_gyro_Y:,1.22,Raw_gyro_Y:,2.5,Raw_acc_X_f:,-0.05,Raw_acc_Y_f:,1.89,Raw_acc_Y_f:,-10.73,Raw_gyro_X_f:,-36.72,Raw_gyro_Y_f:,-0.36,Raw_gyro_Y_f:,1.41,final:,10.47,Pitch:,-0.25,roll:,29.66
Raw_acc_X:,0.02,Raw_acc_Y:,2.93,Raw_acc_Y:,-10.26,Raw_gyro_X:,66.46,Raw_gyro_Y:,-2.44,Raw_gyro_Y:,-2.74,Raw_acc_X_f:,-0.04,Raw_acc_Y_f:,2.01,Raw_acc_Y_f:,-10.68,Raw_gyro_X_f:,68.84,Raw_gyro_Y_f:,-3.57,Raw_gyro_Y_f:,-3.41,final:,10.67,Pitch:,-0.24,roll:,30.6
Raw_acc_X:,-0.28,Raw_acc_Y:,2.31,Raw_acc_Y:,-9.69,Raw_gyro_X:,-56.34,Raw_gyro_Y:,1.59,Raw_gyro_Y:,3.66,Raw_acc_X_f:,-0.07,Raw_acc_Y_f:,2.04,Raw_acc_Y_f:,-10.57,Raw_gyro_X_f:,-47.94,Raw_gyro_Y_f:,0.4,Raw_gyro_Y_f:,2.66,final:,9.96,Pitch:,-0.31,roll:,31.36
